source_node,target_node,similarity
3731,1148,1.0
3731,2203,1.0
3731,662,1.0
3731,633,1.0
3820,1639,1.0
3820,2027,1.0
3820,1965,1.0
3095,1217,1.0
3095,1011,1.0
3095,1575,1.0
3095,3431,1.0
2924,548,1.0
3251,3825,1.0
3251,3301,1.0
3251,349,1.0
2063,3766,1.0
2063,504,1.0
1768,2924,1.0
1768,1510,1.0
1768,3251,1.0
1768,1323,1.0
1768,2063,1.0
189,3971,1.0
189,1099,1.0
189,806,1.0
189,1630,1.0
3061,652,1.0
3061,1822,1.0
3061,3095,1.0
3061,2542,1.0
3061,1821,1.0
3061,3421,1.0
3061,1474,1.0
2329,1721,1.0
2329,961,1.0
2329,1186,1.0
2329,3360,1.0
2329,1381,1.0
257,372,1.0
257,2751,1.0
257,2670,1.0
257,3069,1.0
257,2329,1.0
257,2251,1.0
257,3541,1.0
257,3748,1.0
257,721,1.0
277,3515,1.0
277,1676,1.0
277,385,1.0
277,2215,1.0
2436,1663,1.0
2436,1235,1.0
2436,2600,1.0
2436,105,1.0
2047,3376,1.0
2047,818,1.0
2047,3408,1.0
2624,3509,1.0
2624,1789,1.0
2624,1812,1.0
318,2889,1.0
318,2695,1.0
318,3474,1.0
318,1323,1.0
318,2321,1.0
318,2624,1.0
318,1006,1.0
3122,2488,1.0
3122,926,1.0
3122,2775,1.0
3122,2803,1.0
3122,1343,1.0
1703,2830,1.0
1703,3156,1.0
3636,974,1.0
3636,2022,1.0
3636,2980,1.0
3636,3405,1.0
3636,1481,1.0
3636,314,1.0
3636,1191,1.0
3636,454,1.0
3878,2987,1.0
3878,447,1.0
3531,3323,1.0
3531,631,1.0
3531,2173,1.0
3531,2404,1.0
1382,2555,1.0
2511,3943,1.0
2511,2674,1.0
2511,1391,1.0
2511,1568,1.0
1528,3503,1.0
1528,2511,1.0
1528,591,1.0
1528,512,1.0
2278,1555,1.0
2278,3851,1.0
2278,17,1.0
2278,2886,1.0
3708,2940,1.0
3708,1290,1.0
3708,3341,1.0
444,3520,1.0
444,2424,1.0
444,2407,1.0
444,2526,1.0
444,1381,1.0
2377,448,1.0
2377,1034,1.0
993,3338,1.0
3898,1866,1.0
3898,3463,1.0
3898,1299,1.0
3898,954,1.0
3898,1142,1.0
3898,269,1.0
3898,3448,1.0
301,3310,1.0
301,2534,1.0
301,2287,1.0
301,805,1.0
301,2633,1.0
2422,310,1.0
2422,3724,1.0
3281,3980,1.0
3281,3320,1.0
3281,441,1.0
1132,848,1.0
1132,2194,1.0
1132,951,1.0
1132,2439,1.0
2665,2820,1.0
2665,2674,1.0
2665,3169,1.0
2665,1815,1.0
1977,2435,1.0
1977,3014,1.0
1977,2194,1.0
1977,701,1.0
1977,135,1.0
3947,1977,1.0
3947,804,1.0
2059,1779,1.0
2059,2851,1.0
2059,997,1.0
2059,2286,1.0
2059,1468,1.0
1449,2330,1.0
1449,111,1.0
1449,1256,1.0
1449,2268,1.0
1449,3116,1.0
3428,3776,1.0
3428,1788,1.0
32,1873,1.0
32,2861,1.0
32,1115,1.0
32,2045,1.0
288,2582,1.0
288,313,1.0
288,2808,1.0
288,3470,1.0
2067,2929,1.0
2067,666,1.0
2067,1321,1.0
2067,3715,1.0
2067,3824,1.0
2067,1596,1.0
2067,843,1.0
1046,1556,1.0
1046,3242,1.0
1046,2067,1.0
106,2747,1.0
106,2572,1.0
106,3341,1.0
106,2159,1.0
106,3658,1.0
106,569,1.0
106,2683,1.0
106,1518,1.0
106,3042,1.0
2922,1055,1.0
2922,3867,1.0
2922,674,1.0
2922,919,1.0
3307,1788,1.0
3307,3386,1.0
3307,1237,1.0
1668,1210,1.0
1668,1826,1.0
1668,1774,1.0
1668,223,1.0
3641,285,1.0
3641,1237,1.0
3641,2172,1.0
1941,3410,1.0
1941,560,1.0
1941,845,1.0
1941,561,1.0
42,2859,1.0
42,1435,1.0
42,1941,1.0
2253,2706,1.0
2253,802,1.0
2253,3782,1.0
2253,3645,1.0
2253,2520,1.0
2253,2292,1.0
506,2061,1.0
506,1655,1.0
506,3134,1.0
506,2903,1.0
2202,3969,1.0
2202,2463,1.0
2673,1673,1.0
2673,1574,1.0
2673,1094,1.0
2673,1029,1.0
2673,793,1.0
2673,3706,1.0
2370,2889,1.0
2370,918,1.0
70,3390,1.0
1732,3334,1.0
834,2926,1.0
834,245,1.0
834,780,1.0
834,2090,1.0
754,834,1.0
754,2897,1.0
754,1212,1.0
754,346,1.0
3337,2762,1.0
3915,3264,1.0
3915,1467,1.0
3644,2307,1.0
3644,3429,1.0
3644,972,1.0
3644,1587,1.0
2661,2283,1.0
2661,1517,1.0
546,3394,1.0
546,624,1.0
546,1608,1.0
546,760,1.0
749,1713,1.0
749,546,1.0
2432,3168,1.0
2432,2136,1.0
2432,2082,1.0
1143,1862,1.0
1143,2636,1.0
1143,2150,1.0
2956,1874,1.0
2956,78,1.0
2956,2701,1.0
2956,2549,1.0
3027,1423,1.0
3027,499,1.0
3027,3797,1.0
3027,2977,1.0
1754,1417,1.0
1754,1118,1.0
1754,317,1.0
1754,3719,1.0
1754,1469,1.0
2585,1999,1.0
2585,1728,1.0
2585,78,1.0
2585,1492,1.0
2585,504,1.0
3920,1370,1.0
3920,1352,1.0
3920,276,1.0
1537,3058,1.0
2836,3951,1.0
2836,448,1.0
2836,2285,1.0
2836,2200,1.0
2836,1819,1.0
2836,1381,1.0
1001,1537,1.0
1001,2836,1.0
1001,2586,1.0
1001,1020,1.0
3350,2346,1.0
3350,3309,1.0
2493,3559,1.0
2493,3513,1.0
2493,1814,1.0
2493,1355,1.0
3278,3869,1.0
3278,2870,1.0
3278,559,1.0
3917,372,1.0
3917,2229,1.0
3917,2470,1.0
3917,221,1.0
1676,262,1.0
1676,1226,1.0
1676,3607,1.0
1542,291,1.0
1542,1855,1.0
1542,2605,1.0
1542,1412,1.0
1542,24,1.0
1542,1911,1.0
1996,3731,1.0
1996,1376,1.0
1996,609,1.0
1996,3077,1.0
1398,1741,1.0
876,1585,1.0
876,2009,1.0
876,1996,1.0
876,1398,1.0
876,1220,1.0
164,2291,1.0
164,2693,1.0
164,3885,1.0
164,3844,1.0
164,1899,1.0
2233,55,1.0
880,2233,1.0
880,1116,1.0
880,1420,1.0
880,1147,1.0
3442,1845,1.0
3442,3390,1.0
3442,2563,1.0
2993,3531,1.0
2993,65,1.0
2993,2942,1.0
2993,126,1.0
867,3861,1.0
867,69,1.0
2027,1203,1.0
2027,3598,1.0
1601,1983,1.0
1601,867,1.0
1601,2027,1.0
1601,1246,1.0
1601,2449,1.0
1601,1323,1.0
1002,2845,1.0
1002,3390,1.0
1002,2663,1.0
1002,1771,1.0
1002,1747,1.0
1002,852,1.0
3448,3905,1.0
3448,69,1.0
2015,1925,1.0
2015,3442,1.0
2015,2993,1.0
2015,1601,1.0
2015,2463,1.0
2015,1960,1.0
1782,2370,1.0
1782,70,1.0
85,809,1.0
85,651,1.0
85,2135,1.0
85,1782,1.0
85,3770,1.0
85,2282,1.0
85,1308,1.0
2750,3486,1.0
2750,1183,1.0
829,85,1.0
829,2750,1.0
829,500,1.0
829,2030,1.0
829,2894,1.0
829,3258,1.0
829,2875,1.0
2516,1610,1.0
2516,646,1.0
2516,2984,1.0
2516,915,1.0
2516,1100,1.0
2516,3906,1.0
709,1096,1.0
709,1928,1.0
709,877,1.0
3977,2972,1.0
3977,2371,1.0
3977,2419,1.0
2030,3959,1.0
2030,1358,1.0
2575,2030,1.0
2575,1583,1.0
2575,835,1.0
2575,427,1.0
1925,3319,1.0
1925,2672,1.0
1925,253,1.0
1925,1560,1.0
1925,108,1.0
1925,3218,1.0
1925,801,1.0
3586,2437,1.0
3586,1168,1.0
3586,1187,1.0
130,883,1.0
130,3865,1.0
130,3887,1.0
130,3586,1.0
3074,2616,1.0
3074,2057,1.0
3074,130,1.0
13,1099,1.0
885,789,1.0
885,13,1.0
885,3515,1.0
3601,2471,1.0
3601,1779,1.0
3601,2558,1.0
3601,1007,1.0
3601,2668,1.0
3601,1998,1.0
238,3601,1.0
238,3623,1.0
238,940,1.0
964,238,1.0
964,3333,1.0
964,2143,1.0
1114,920,1.0
1114,3662,1.0
1114,1567,1.0
3717,1114,1.0
653,859,1.0
653,1526,1.0
3782,3722,1.0
3782,264,1.0
3782,499,1.0
3782,2849,1.0
3782,51,1.0
1054,3492,1.0
1054,3827,1.0
1054,3782,1.0
1054,2866,1.0
3117,3955,1.0
3117,653,1.0
3117,1767,1.0
3117,2912,1.0
2317,2909,1.0
2317,18,1.0
2317,198,1.0
2317,3441,1.0
2317,3485,1.0
2317,2181,1.0
3293,3426,1.0
3293,3368,1.0
3293,3740,1.0
3293,2942,1.0
3293,3569,1.0
2736,1866,1.0
2736,192,1.0
2736,252,1.0
226,1944,1.0
226,973,1.0
226,1202,1.0
226,2272,1.0
3229,3414,1.0
3229,2720,1.0
3229,1636,1.0
3895,3117,1.0
3895,2518,1.0
3895,2134,1.0
3895,3387,1.0
3895,3035,1.0
3895,3229,1.0
930,3304,1.0
930,913,1.0
1821,1768,1.0
1821,588,1.0
1821,189,1.0
1821,2926,1.0
3997,890,1.0
3997,358,1.0
3997,2888,1.0
3997,824,1.0
3997,1626,1.0
2477,2059,1.0
2477,2460,1.0
2477,1929,1.0
2477,3593,1.0
2266,936,1.0
2266,1962,1.0
2146,3207,1.0
2146,844,1.0
2146,199,1.0
2146,2477,1.0
2146,1412,1.0
2146,1029,1.0
2146,3227,1.0
680,1289,1.0
1431,2891,1.0
1431,3459,1.0
1431,2039,1.0
1431,1230,1.0
1431,726,1.0
1431,1629,1.0
2984,1007,1.0
3277,2142,1.0
3277,3474,1.0
3277,3599,1.0
3277,1901,1.0
3277,3125,1.0
1389,501,1.0
1389,1830,1.0
1630,1982,1.0
1630,3991,1.0
1630,3838,1.0
1630,1714,1.0
1630,3677,1.0
1630,1329,1.0
3779,2506,1.0
3779,1522,1.0
3779,782,1.0
3779,3020,1.0
3779,1711,1.0
3335,3799,1.0
3335,2777,1.0
3335,1916,1.0
2599,1256,1.0
2599,3874,1.0
3728,3714,1.0
3728,3202,1.0
3728,1387,1.0
2582,3219,1.0
2582,3712,1.0
3589,519,1.0
3589,3338,1.0
3589,1640,1.0
3589,2822,1.0
3159,445,1.0
3159,2373,1.0
3159,3309,1.0
2648,3556,1.0
2648,3958,1.0
2648,669,1.0
2648,1305,1.0
2648,3328,1.0
2648,169,1.0
835,3804,1.0
835,1860,1.0
835,1591,1.0
835,1746,1.0
835,355,1.0
3952,3280,1.0
3952,2584,1.0
707,1503,1.0
707,1613,1.0
707,3617,1.0
707,3952,1.0
707,1567,1.0
2814,961,1.0
2814,3261,1.0
2814,913,1.0
2814,3515,1.0
2814,2648,1.0
2814,95,1.0
2814,2462,1.0
2814,1669,1.0
3014,183,1.0
3014,3536,1.0
3014,3324,1.0
3014,984,1.0
2088,3014,1.0
2088,1893,1.0
2088,1513,1.0
2088,662,1.0
3306,3390,1.0
3306,2512,1.0
3306,399,1.0
3306,3688,1.0
3306,403,1.0
3306,3038,1.0
2009,1369,1.0
913,135,1.0
913,3681,1.0
913,477,1.0
913,1505,1.0
2653,831,1.0
2653,758,1.0
1860,2590,1.0
1860,2003,1.0
1860,1400,1.0
1860,951,1.0
1860,2370,1.0
1860,1079,1.0
1860,2625,1.0
1514,74,1.0
1514,770,1.0
1514,624,1.0
1514,2832,1.0
1514,1398,1.0
1514,626,1.0
1514,1740,1.0
1514,2763,1.0
1514,3431,1.0
2745,410,1.0
2745,985,1.0
258,2320,1.0
258,1514,1.0
258,2206,1.0
258,3381,1.0
258,3856,1.0
258,3737,1.0
258,2745,1.0
2633,745,1.0
2633,128,1.0
1761,3824,1.0
1761,2406,1.0
1761,778,1.0
1761,2816,1.0
3840,1579,1.0
2916,671,1.0
2916,160,1.0
2916,3774,1.0
2916,3049,1.0
2656,167,1.0
2656,2133,1.0
2656,942,1.0
2656,3006,1.0
484,2656,1.0
484,497,1.0
484,1753,1.0
3970,1024,1.0
3970,3455,1.0
1948,192,1.0
531,1948,1.0
531,2755,1.0
1015,531,1.0
1015,2555,1.0
1800,1557,1.0
1800,3852,1.0
1800,1818,1.0
1800,3422,1.0
1800,1015,1.0
3416,2218,1.0
3416,488,1.0
3416,1568,1.0
3416,1011,1.0
3416,2999,1.0
570,375,1.0
570,881,1.0
570,3053,1.0
570,1928,1.0
570,777,1.0
570,423,1.0
2310,2590,1.0
2310,3819,1.0
2310,1730,1.0
2310,3627,1.0
3714,458,1.0
3714,332,1.0
3714,1307,1.0
3714,500,1.0
3714,339,1.0
3714,2310,1.0
2311,2807,1.0
2311,1299,1.0
2311,2324,1.0
2311,3984,1.0
2311,2310,1.0
2879,676,1.0
2879,215,1.0
2879,2913,1.0
79,2108,1.0
79,3556,1.0
79,2879,1.0
750,472,1.0
750,3309,1.0
3607,862,1.0
3607,3333,1.0
3607,750,1.0
3607,2119,1.0
1235,3271,1.0
3603,18,1.0
3603,1747,1.0
3603,3613,1.0
3603,3077,1.0
2627,1577,1.0
2627,1678,1.0
2627,1048,1.0
2627,3603,1.0
2627,3613,1.0
2564,353,1.0
2564,890,1.0
2564,542,1.0
2564,3439,1.0
2564,713,1.0
2207,2568,1.0
2207,3729,1.0
2207,1891,1.0
2207,2967,1.0
1627,3792,1.0
1627,3539,1.0
1627,1798,1.0
1627,2712,1.0
1627,1665,1.0
1627,3929,1.0
1627,2445,1.0
2003,1704,1.0
2003,3820,1.0
2003,1355,1.0
2003,3895,1.0
2853,1663,1.0
2853,64,1.0
2853,2549,1.0
2853,269,1.0
2571,2771,1.0
2571,3344,1.0
1327,3103,1.0
1327,2571,1.0
3086,2174,1.0
297,2142,1.0
297,809,1.0
297,3013,1.0
297,3994,1.0
297,1348,1.0
297,3459,1.0
297,3086,1.0
297,1571,1.0
1233,2218,1.0
1233,179,1.0
1233,3710,1.0
1233,3414,1.0
1233,297,1.0
1233,872,1.0
2449,388,1.0
2449,3263,1.0
2449,3967,1.0
2449,3540,1.0
2449,449,1.0
2449,2652,1.0
2449,1597,1.0
2449,447,1.0
2449,2401,1.0
2449,753,1.0
2111,3120,1.0
2111,2216,1.0
2111,3873,1.0
3355,1399,1.0
3355,3248,1.0
3193,1262,1.0
3193,273,1.0
3193,646,1.0
3193,821,1.0
3193,3972,1.0
3193,1603,1.0
3336,3776,1.0
3336,606,1.0
3336,3944,1.0
372,2913,1.0
372,782,1.0
372,3336,1.0
372,69,1.0
248,3460,1.0
248,2171,1.0
248,3867,1.0
1518,2412,1.0
1518,1436,1.0
1518,678,1.0
1550,923,1.0
1550,1518,1.0
2141,443,1.0
2141,2668,1.0
371,2464,1.0
371,3224,1.0
371,1773,1.0
2192,1030,1.0
2192,3015,1.0
955,2192,1.0
955,1889,1.0
2198,317,1.0
2198,41,1.0
2198,2520,1.0
2198,3459,1.0
413,2482,1.0
413,250,1.0
413,2342,1.0
413,3360,1.0
413,2549,1.0
279,560,1.0
279,1343,1.0
279,413,1.0
668,2357,1.0
922,3655,1.0
922,2260,1.0
922,1973,1.0
2939,3605,1.0
2939,3845,1.0
2939,3993,1.0
2939,3143,1.0
2806,2929,1.0
2806,1766,1.0
2806,1545,1.0
2806,3767,1.0
584,27,1.0
427,2235,1.0
427,2175,1.0
427,2783,1.0
813,2806,1.0
813,1073,1.0
813,584,1.0
813,1038,1.0
813,640,1.0
813,3242,1.0
813,427,1.0
2173,1103,1.0
2173,3395,1.0
2173,525,1.0
2021,435,1.0
2021,1388,1.0
2021,1349,1.0
283,3643,1.0
283,3438,1.0
283,1301,1.0
283,2021,1.0
283,3916,1.0
715,2998,1.0
715,1417,1.0
715,283,1.0
715,3141,1.0
3679,2086,1.0
3772,1900,1.0
3772,2065,1.0
3772,333,1.0
3772,3299,1.0
3772,749,1.0
3772,3623,1.0
3772,766,1.0
3228,710,1.0
3228,1610,1.0
3228,1331,1.0
3228,1343,1.0
3228,690,1.0
3228,2597,1.0
3228,2359,1.0
3228,3773,1.0
3228,1087,1.0
1048,3146,1.0
1048,2426,1.0
1048,3228,1.0
1048,2669,1.0
1048,1897,1.0
2423,1424,1.0
2423,1695,1.0
2423,2240,1.0
2423,849,1.0
399,170,1.0
399,3993,1.0
3551,3743,1.0
3551,2735,1.0
3551,726,1.0
3551,2550,1.0
2184,3551,1.0
1619,2802,1.0
1619,1474,1.0
1619,3417,1.0
1619,1683,1.0
1390,1272,1.0
1390,1849,1.0
2175,995,1.0
2175,2776,1.0
2175,3147,1.0
2175,878,1.0
3349,2640,1.0
3349,3359,1.0
3349,1488,1.0
3349,302,1.0
3349,1466,1.0
1319,1316,1.0
1319,969,1.0
1319,583,1.0
1319,1149,1.0
1319,2790,1.0
1319,1633,1.0
2404,3013,1.0
2404,3447,1.0
2404,3711,1.0
1119,971,1.0
1119,3756,1.0
1119,3235,1.0
2379,2634,1.0
2379,1901,1.0
2379,3284,1.0
1838,539,1.0
1838,14,1.0
1838,3521,1.0
1838,137,1.0
1915,451,1.0
1915,73,1.0
73,3905,1.0
73,3066,1.0
73,661,1.0
1513,73,1.0
1513,1778,1.0
1513,2763,1.0
2259,1543,1.0
2458,3976,1.0
2458,3801,1.0
2458,3010,1.0
2458,3139,1.0
2458,1206,1.0
2458,146,1.0
611,2871,1.0
611,1075,1.0
611,3500,1.0
611,1380,1.0
611,578,1.0
611,854,1.0
611,1053,1.0
611,3575,1.0
1973,2458,1.0
1973,3363,1.0
1973,611,1.0
2276,3985,1.0
2276,881,1.0
2276,1027,1.0
2276,3089,1.0
2276,3015,1.0
3068,1049,1.0
3068,15,1.0
3068,1822,1.0
3068,89,1.0
579,416,1.0
1260,1413,1.0
1260,1307,1.0
1260,2682,1.0
1260,2094,1.0
1444,1260,1.0
1444,1162,1.0
1444,3625,1.0
1444,2967,1.0
1535,2320,1.0
1535,3688,1.0
1535,452,1.0
3791,34,1.0
3791,3718,1.0
3791,1673,1.0
3791,1328,1.0
3791,1739,1.0
1626,2608,1.0
1626,1970,1.0
1626,1748,1.0
1626,2541,1.0
1626,1616,1.0
1626,3791,1.0
3096,1442,1.0
3096,71,1.0
3096,252,1.0
2460,1686,1.0
2460,813,1.0
2460,3837,1.0
2460,3331,1.0
1350,2628,1.0
1350,2460,1.0
2504,3401,1.0
2504,3562,1.0
2419,765,1.0
2419,1104,1.0
3461,1963,1.0
3461,685,1.0
3461,623,1.0
3461,2669,1.0
1574,2320,1.0
1574,1353,1.0
1574,3993,1.0
1574,1016,1.0
3004,660,1.0
3004,2419,1.0
3004,2518,1.0
3004,1771,1.0
3004,1574,1.0
3004,2721,1.0
533,3559,1.0
533,1594,1.0
775,795,1.0
775,1669,1.0
775,3563,1.0
1599,775,1.0
3388,3014,1.0
3388,2668,1.0
124,3414,1.0
124,232,1.0
124,2777,1.0
2817,1039,1.0
2817,2818,1.0
2817,679,1.0
2817,1537,1.0
2817,882,1.0
954,2817,1.0
954,1992,1.0
2061,1771,1.0
2061,1557,1.0
2061,3976,1.0
2933,2887,1.0
2933,874,1.0
2933,3881,1.0
2933,668,1.0
2933,2179,1.0
2933,2525,1.0
2933,1150,1.0
392,2933,1.0
392,1665,1.0
392,435,1.0
392,1101,1.0
1229,383,1.0
1229,1264,1.0
1229,107,1.0
3125,3651,1.0
3125,2911,1.0
3922,1637,1.0
3922,1152,1.0
3922,1465,1.0
3922,1964,1.0
3922,3435,1.0
1741,3258,1.0
1741,708,1.0
1741,2836,1.0
1741,2544,1.0
1741,914,1.0
1741,964,1.0
1494,483,1.0
1494,1741,1.0
1494,2727,1.0
1494,337,1.0
3049,1772,1.0
3049,2983,1.0
3645,3731,1.0
3645,2985,1.0
222,1890,1.0
222,3645,1.0
3242,2972,1.0
3242,222,1.0
3242,3108,1.0
1101,2883,1.0
1101,3487,1.0
1101,3063,1.0
1101,1867,1.0
1156,3852,1.0
1156,3772,1.0
819,1156,1.0
819,2713,1.0
2672,3103,1.0
2672,644,1.0
2672,3524,1.0
2672,819,1.0
2672,1575,1.0
1220,852,1.0
1220,3407,1.0
744,2314,1.0
744,2966,1.0
3261,3517,1.0
3261,240,1.0
3261,1895,1.0
3261,1592,1.0
236,3261,1.0
236,1022,1.0
236,2490,1.0
236,1367,1.0
2180,1180,1.0
2180,2978,1.0
2180,744,1.0
2180,2882,1.0
2180,1848,1.0
2669,1058,1.0
2669,3661,1.0
2669,2180,1.0
1646,2513,1.0
1646,2910,1.0
1646,1752,1.0
1646,2985,1.0
496,1904,1.0
496,3357,1.0
496,1646,1.0
496,1289,1.0
496,2139,1.0
2974,348,1.0
2974,3690,1.0
2974,585,1.0
2974,330,1.0
3557,3776,1.0
3557,3450,1.0
3557,1854,1.0
3557,3725,1.0
3557,1213,1.0
3557,204,1.0
3557,2136,1.0
2995,867,1.0
2995,3319,1.0
2995,115,1.0
2995,1987,1.0
3237,3526,1.0
3237,171,1.0
3237,2349,1.0
3237,109,1.0
3237,2703,1.0
2862,1717,1.0
2862,353,1.0
2862,2953,1.0
3344,418,1.0
3344,2593,1.0
3344,3175,1.0
3344,2821,1.0
3344,2247,1.0
436,1887,1.0
436,1145,1.0
436,901,1.0
436,3237,1.0
436,2862,1.0
436,952,1.0
436,3344,1.0
1984,3167,1.0
1984,436,1.0
1984,1489,1.0
1984,467,1.0
3576,1985,1.0
3576,719,1.0
3576,1014,1.0
3576,62,1.0
3576,32,1.0
1667,86,1.0
1667,2554,1.0
768,583,1.0
768,1667,1.0
2747,768,1.0
2781,384,1.0
2781,3743,1.0
2781,143,1.0
2781,3080,1.0
2781,2618,1.0
2781,1492,1.0
1468,3270,1.0
1468,1282,1.0
1468,3912,1.0
3079,3021,1.0
3079,2143,1.0
3079,2141,1.0
3079,2875,1.0
1092,3057,1.0
1092,3490,1.0
1092,3386,1.0
1092,855,1.0
1092,306,1.0
695,589,1.0
1943,3398,1.0
1943,3573,1.0
1943,735,1.0
1943,25,1.0
1943,2964,1.0
1943,106,1.0
1943,21,1.0
1943,3589,1.0
1943,964,1.0
896,535,1.0
896,2389,1.0
896,1516,1.0
896,3813,1.0
896,1677,1.0
896,2692,1.0
896,459,1.0
2796,3305,1.0
2796,1787,1.0
2796,2894,1.0
2796,382,1.0
1961,1659,1.0
1961,1490,1.0
1961,812,1.0
1961,3459,1.0
1961,1778,1.0
1961,2526,1.0
850,2751,1.0
850,1342,1.0
850,3823,1.0
850,1446,1.0
2241,3593,1.0
2241,2096,1.0
1776,2241,1.0
1776,784,1.0
1776,1632,1.0
1776,3451,1.0
1776,3189,1.0
1776,3054,1.0
3332,1262,1.0
3332,3140,1.0
3332,3994,1.0
3332,1776,1.0
1195,836,1.0
1195,1511,1.0
1195,1363,1.0
1195,3802,1.0
1195,3709,1.0
1195,363,1.0
136,2833,1.0
136,1894,1.0
136,3827,1.0
3528,2917,1.0
3528,1900,1.0
3528,3660,1.0
3528,2678,1.0
3528,3737,1.0
3528,2200,1.0
3528,1539,1.0
2755,1036,1.0
2755,2781,1.0
2755,3582,1.0
3598,1514,1.0
3598,3534,1.0
3598,1098,1.0
3598,3460,1.0
3598,852,1.0
3598,3325,1.0
3598,1248,1.0
3376,3430,1.0
3376,3255,1.0
3376,3201,1.0
3376,3026,1.0
3376,3440,1.0
3831,1736,1.0
3831,3979,1.0
3831,828,1.0
3831,326,1.0
419,3376,1.0
419,204,1.0
3766,3027,1.0
3766,1683,1.0
3766,600,1.0
3284,2051,1.0
3284,10,1.0
3284,3795,1.0
3284,2479,1.0
3284,2467,1.0
3284,267,1.0
3284,1094,1.0
3284,3867,1.0
3284,1928,1.0
3284,3511,1.0
2232,3495,1.0
2232,1232,1.0
2232,3397,1.0
1577,1804,1.0
1577,3284,1.0
1577,2232,1.0
1577,3236,1.0
1577,3173,1.0
3547,689,1.0
3547,105,1.0
3547,2368,1.0
3547,3258,1.0
3351,2403,1.0
3351,843,1.0
3351,597,1.0
3351,2309,1.0
1028,1096,1.0
1028,2412,1.0
1028,2324,1.0
1028,1416,1.0
1028,2726,1.0
1028,263,1.0
2342,2751,1.0
2342,3099,1.0
2342,1157,1.0
2342,3275,1.0
2342,477,1.0
1936,547,1.0
1936,1689,1.0
1936,728,1.0
1936,2342,1.0
911,3219,1.0
911,1353,1.0
911,1195,1.0
911,3168,1.0
10,2935,1.0
10,1032,1.0
10,1112,1.0
10,2578,1.0
10,911,1.0
1497,3665,1.0
1497,1923,1.0
1497,822,1.0
1497,2689,1.0
1497,2189,1.0
3936,3813,1.0
3936,267,1.0
1333,3036,1.0
1333,2538,1.0
1333,521,1.0
145,2770,1.0
145,926,1.0
145,3936,1.0
145,1333,1.0
145,2254,1.0
2634,302,1.0
2634,145,1.0
2634,1616,1.0
1283,1207,1.0
1283,656,1.0
1283,127,1.0
1283,2932,1.0
1283,1025,1.0
1183,2913,1.0
1183,1465,1.0
1183,1283,1.0
3848,3611,1.0
3848,2534,1.0
3848,1356,1.0
3848,2040,1.0
3848,1147,1.0
2268,3257,1.0
3650,1648,1.0
3650,3965,1.0
3650,2044,1.0
3650,292,1.0
3650,3847,1.0
2628,605,1.0
2628,1585,1.0
2628,1450,1.0
2628,2684,1.0
2628,2876,1.0
1170,1047,1.0
1170,2269,1.0
1170,1899,1.0
3781,2628,1.0
3781,854,1.0
3781,1170,1.0
2835,759,1.0
2835,2278,1.0
2623,844,1.0
2623,1343,1.0
2623,380,1.0
616,2332,1.0
616,3331,1.0
616,1459,1.0
3964,2398,1.0
3964,1325,1.0
3964,1385,1.0
3964,3942,1.0
2668,116,1.0
2668,33,1.0
2668,460,1.0
197,470,1.0
197,1818,1.0
197,3651,1.0
197,1429,1.0
197,83,1.0
197,2668,1.0
3706,3608,1.0
3706,2335,1.0
3706,3287,1.0
3706,399,1.0
3706,1081,1.0
3706,1479,1.0
3683,3384,1.0
3683,2064,1.0
1864,515,1.0
1864,645,1.0
1864,3379,1.0
859,2872,1.0
859,3775,1.0
859,527,1.0
859,3081,1.0
859,823,1.0
859,3864,1.0
859,1864,1.0
859,1391,1.0
859,3138,1.0
3497,2938,1.0
3497,3364,1.0
3497,2427,1.0
3497,2402,1.0
3497,1916,1.0
1493,1848,1.0
1493,2571,1.0
1493,1355,1.0
326,1292,1.0
326,2484,1.0
326,1493,1.0
2646,3650,1.0
2646,635,1.0
2646,3748,1.0
2646,3693,1.0
1367,3523,1.0
1367,3267,1.0
1367,1248,1.0
3671,2671,1.0
3671,2734,1.0
3671,122,1.0
3671,670,1.0
3671,3846,1.0
2545,3303,1.0
2545,863,1.0
2545,3387,1.0
2545,465,1.0
597,3902,1.0
597,1071,1.0
597,3761,1.0
597,2734,1.0
887,3763,1.0
887,3541,1.0
1305,887,1.0
1305,2337,1.0
1047,671,1.0
1047,2136,1.0
3747,247,1.0
3747,3061,1.0
3747,3287,1.0
469,3663,1.0
469,87,1.0
469,1047,1.0
469,3747,1.0
469,791,1.0
677,1508,1.0
677,3761,1.0
677,1632,1.0
677,469,1.0
677,1217,1.0
677,1823,1.0
1692,2960,1.0
1692,2787,1.0
1692,1508,1.0
1692,891,1.0
1692,3120,1.0
1692,3498,1.0
1692,305,1.0
1692,3628,1.0
1533,2553,1.0
1533,2583,1.0
3245,2400,1.0
3245,1419,1.0
3245,974,1.0
3245,3753,1.0
3245,2989,1.0
3245,665,1.0
1902,571,1.0
1902,448,1.0
1902,3872,1.0
1902,601,1.0
1902,938,1.0
3672,3827,1.0
3672,1687,1.0
3672,928,1.0
3672,2263,1.0
3672,2007,1.0
148,3815,1.0
148,3012,1.0
135,1902,1.0
135,1671,1.0
135,3672,1.0
135,148,1.0
3823,2904,1.0
3823,3337,1.0
3823,1784,1.0
3823,1373,1.0
3823,505,1.0
2385,354,1.0
2385,522,1.0
2385,1312,1.0
2385,391,1.0
2385,341,1.0
2035,1350,1.0
2035,949,1.0
